Clothing Inventory as of 1/14/2019


1111,Clothing,3,1st Press Felt,Albany International,Seam Apertech,30453439,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,98,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1112,Clothing,3,1st Press Felt,Albany International,Seam Apertech,30453140,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,95,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1113,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30524274,10/17/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,72,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1114,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30516714,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,112,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1115,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30504435,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,105,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1116,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30500403,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,104,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1117,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30487679,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,70,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1118,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30459429,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,51,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1119,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30481297,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,104,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1120,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30447487,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,62,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
